dataset_name,image_name,sample_id,I1,I2,I3,I4,I5,I6,Intersections,General Roadway Segments,Ramps / Merges,Work Zones,Tolling Stations,Roundabouts,At-Grade Rail Crossings,Managed Lanes,Arterial Roadway,Urban,Local Street / Road,Freeway/Expressway,Rural,Paved - bituminous / asphalt,Paved - non-bituminous / concrete,Undetermined,Unpaved,Solid Line,Dashed Line,Edge Line,Unmarked Pavement,Crosswalks,Curved Line,Double Line,Arrows,Gore Markings,Clearly Visible,Faded / Worn / Not Visible,Not Applicable,Occluded,Daylight,Rain,Wet Pavement,Nighttime,Glare,Shadow,Snow,Dusk / Dawn,Fog,Icy Road,yolopx_iou,yolopx_f1,yolopx_precision,yolopx_recall,yolopx_D2,yolopx_D4_upper,yolopx_D4_middle,yolopx_D4_lower,yolopx_D6,clrernet_iou,clrernet_f1,clrernet_precision,clrernet_recall,clrernet_D2,clrernet_D4_upper,clrernet_D4_middle,clrernet_D4_lower,clrernet_D6,yolopx_D5_clear,yolopx_D5_degraded,yolopx_D5_occluded,yolopx_D5_not_applicable,clrernet_D5_clear,clrernet_D5_degraded,clrernet_D5_occluded,clrernet_D5_not_applicable
culane,culane_driver_37_30frame_05191020_0411.MP4_02100.jpg,culane_driver_37_30frame_05191020_0411.MP4_02100,0.639,0.858,0.526,0.479,0.004,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3107991593468772,0.4742132417932537,0.5925716634131306,0.3952643662406195,1.0,,0.6598402391352421,0.2358722358722358,0.6047356337593804,0.4786572872558394,0.6474215376088311,0.9928460121830288,0.4803138813692903,0.75,,0.8652710681696189,0.8763693270735524,0.5196861186307097,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_02400.jpg,culane_driver_37_30frame_05191020_0411.MP4_02400,0.681,0.82,0.485,0.459,0.004,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.253218446478191,0.4041090317331163,0.4972218050758372,0.3403693931398417,0.8,,0.6200502047984776,,0.6596306068601583,0.4800448735382105,0.6486896203229437,0.9837675909154244,0.4838775999725868,0.75,,0.8628780444285842,0.8763693270735524,0.5161224000274133,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_03300.jpg,culane_driver_37_30frame_05191020_0411.MP4_03300,0.628,0.868,0.528,0.462,0.004,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2953220820029395,0.4559824712418812,0.5313454611772216,0.3993420827193914,1.0,,0.6599810373244988,0.2444987775061124,0.6006579172806086,0.4742327344093662,0.6433621006243113,0.9742787625999304,0.4802453483192269,0.75,,0.8632738332183042,0.8763693270735524,0.5197546516807731,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_03600.jpg,culane_driver_37_30frame_05191020_0411.MP4_03600,0.615,0.897,0.534,0.509,0.004,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2780054986253437,0.4350615062679678,0.5032803945522827,0.3831289611463213,0.8,,0.6623392177058133,0.2741573033707865,0.6168710388536787,0.4861942724193382,0.654280912586044,0.986463033668865,0.4894599063102783,0.75,,0.8811720021703744,0.8722466960352423,0.5105400936897216,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_04200.jpg,culane_driver_37_30frame_05191020_0411.MP4_04200,0.403,0.869,0.581,0.505,0.004,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0850171559283263,0.1567111735769501,0.2424571894536558,0.1157689811810512,0.6,,0.2124712999744888,,0.8842310188189487,0.1301689583439038,0.2303530943455521,0.3737344307669896,0.1664828033744322,0.666667,,0.3491887102708303,0.4840896370156927,0.8335171966255678,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_04500.jpg,culane_driver_37_30frame_05191020_0411.MP4_04500,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_04800.jpg,culane_driver_37_30frame_05191020_0411.MP4_04800,0.558,1.0,0.313,0.586,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2490491964176174,0.3987820449857577,0.5436238016174817,0.3148849041384873,0.428571,,0.6081305309734513,,0.6851150958615126,0.4017458884054402,0.5732078713103234,0.7730911005792522,0.4554507662716386,1.0,,0.9906832298136644,0.7914782931813958,0.5445492337283614,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191020_0411.MP4_05100.jpg,culane_driver_37_30frame_05191020_0411.MP4_05100,0.487,0.971,0.37,0.56,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.2713387075946799,0.4268551031660814,0.3907603209181233,0.470296713134672,0.375,,0.6055577940564499,0.064516129032258,0.5297032868653281,0.3263916700040048,0.4921497584541062,0.5176429075511644,0.4690497506074945,0.75,,0.8347984237647772,0.6849750476557648,0.5309502493925055,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_00300.jpg,culane_driver_37_30frame_05191310_0427.MP4_00300,0.328,0.772,0.333,0.594,0.015,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,,,1.0,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_01500.jpg,culane_driver_37_30frame_05191310_0427.MP4_01500,0.75,0.601,0.664,0.623,0.004,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.493126360407836,0.6605286377412054,0.566990845426006,0.7910260336906585,0.6,,0.7994966480876243,0.7618533826408527,0.2089739663093415,0.5371209800918836,0.6988662402614223,1.0,0.5371209800918836,1.0,,1.0,1.0,0.4628790199081163,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_01800.jpg,culane_driver_37_30frame_05191310_0427.MP4_01800,0.612,0.664,0.427,0.502,0.003,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2186679895026563,0.3588639258374148,0.3965697370712171,0.3277057003765078,0.8,,0.4678903526521963,0.273972602739726,0.6722942996234922,0.5851980151671192,0.7383279685792753,0.9606178199561992,0.5995827238063263,1.0,,1.0,1.0,0.4004172761936737,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_02100.jpg,culane_driver_37_30frame_05191310_0427.MP4_02100,0.538,0.627,0.329,0.538,0.005,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2725191169482006,0.4283143778645391,0.6793387539712454,0.3127494484246015,1.0,,0.646914139805848,0.4084880636604774,0.6872505515753985,0.3486887400638417,0.5170781511045109,0.6876362888294589,0.4143136914648355,1.0,,0.6823944417714065,0.7584741670690489,0.5856863085351645,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_02400.jpg,culane_driver_37_30frame_05191310_0427.MP4_02400,0.561,0.635,0.366,0.535,0.005,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2648663988822913,0.4188053364629536,0.68929667083286,0.3007759240437294,0.8,,0.6404940720011447,0.4084880636604774,0.6992240759562706,0.3393233362250589,0.5067086147867124,0.6704485165081827,0.4072485683829545,1.0,,0.6776723007116099,0.7585720544081036,0.5927514316170456,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_02700.jpg,culane_driver_37_30frame_05191310_0427.MP4_02700,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_03600.jpg,culane_driver_37_30frame_05191310_0427.MP4_03600,0.913,0.596,0.609,0.564,0.083,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5979651113413619,0.748408218799494,0.7334472269677903,0.7639922741378936,0.6,,0.933758831034149,0.8047619047619048,0.2360077258621064,0.6490716123035687,0.7871963927593032,0.9939097047530784,0.6516634475574556,0.75,,1.0,1.0,0.3483365524425443,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_03900.jpg,culane_driver_37_30frame_05191310_0427.MP4_03900,0.673,0.615,0.564,0.564,0.007,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5716487192497792,0.7274510038383815,0.7765042248487478,0.684227100953752,0.4,,0.9097872379992584,,0.315772899046248,0.5786052660570673,0.7330588317398283,0.9658317702011844,0.5906964189310779,1.0,,1.0,1.0,0.409303581068922,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_04200.jpg,culane_driver_37_30frame_05191310_0427.MP4_04200,0.529,0.666,0.432,0.514,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205627034568284,0.3411121825779492,0.4725124673474234,0.2668924583347306,0.75,,0.4601000217438573,,0.7331075416652695,0.1764898411339661,0.300027819983308,0.4145966406434824,0.2350692465041413,1.0,,0.6645353057062869,0.446009089163413,0.7649307534958586,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_04500.jpg,culane_driver_37_30frame_05191310_0427.MP4_04500,0.621,1.0,0.649,0.381,0.187,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6384045088323184,0.7793002343326139,0.8426110833749376,0.7248384118190212,0.75,,0.9916083916083916,,0.2751615881809787,0.5563823578455894,0.714968728655801,0.9499288256227758,0.5731924670918422,0.75,,0.9986206088746672,1.0,0.4268075329081577,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191310_0427.MP4_05100.jpg,culane_driver_37_30frame_05191310_0427.MP4_05100,0.985,0.871,0.702,0.48,0.366,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.586178402122385,0.7391077842669519,0.6784626613979009,0.8116587877510464,0.4,,0.9364103621973204,0.8802153432032301,0.1883412122489536,0.5261795080239665,0.6895381640987197,0.9998855704313996,0.5262111950859655,0.666667,,0.9819666553249404,1.0,0.4737888049140345,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_00000.jpg,culane_driver_37_30frame_05191358_0443.MP4_00000,0.642,0.558,0.423,0.577,0.08,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0953907334716056,0.1741675012518778,0.1869834016531147,0.1629957237420186,0.25,,0.3525809775516551,,0.8370042762579814,0.5017729529212809,0.6682407642849358,0.8795180722891566,0.5388085056528615,0.666667,,0.9995702621400946,0.9943714821763604,0.4611914943471384,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_00600.jpg,culane_driver_37_30frame_05191358_0443.MP4_00600,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_00900.jpg,culane_driver_37_30frame_05191358_0443.MP4_00900,0.638,0.759,0.337,0.533,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1839109635848872,0.3106837747798265,0.3299817825112107,0.2935182299781863,0.428571,,0.5662719992958363,0.5745007680491552,0.7064817700218137,0.503674263002888,0.6699246976496539,0.8593521319153088,0.5489248987223434,1.0,,0.948838299301424,0.8113738988003011,0.4510751012776566,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_01200.jpg,culane_driver_37_30frame_05191358_0443.MP4_01200,0.557,0.868,0.674,0.569,0.008,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3277253512105555,0.4936643725477583,0.6767182471454393,0.3885584103278066,0.571429,,0.6232201975746914,,0.6114415896721934,0.3860813839033278,0.5570832829686932,0.6909929157764534,0.4666497911656752,1.0,,0.8605948076061622,0.4188076300415288,0.5333502088343248,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_01500.jpg,culane_driver_37_30frame_05191358_0443.MP4_01500,0.471,0.749,0.5,0.546,0.194,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1343672893902009,0.236902616369399,0.2594521014122852,0.2179593470367935,0.153846,,0.3809713513700765,0.0,0.7820406529632065,0.3951307173452809,0.5664425740652516,0.739881995021665,0.4588753251951171,0.666667,,0.7954481147938299,0.9554455445544554,0.5411246748048829,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_01800.jpg,culane_driver_37_30frame_05191358_0443.MP4_01800,0.474,0.729,0.401,0.594,0.194,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150154826793184,0.2611036762969377,0.2905803195962994,0.2370565196260613,0.181818,,0.4517194813367771,0.0,0.7629434803739387,0.3382789317507418,0.5055432372505543,0.6749104798281212,0.4041281912004345,0.666667,,0.6448366280744928,1.0,0.5958718087995655,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_02100.jpg,culane_driver_37_30frame_05191358_0443.MP4_02100,0.474,0.724,0.45,0.571,0.194,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1369295316379827,0.2408760223524272,0.2545524003565516,0.2285942994368049,0.2,,0.4656055807381083,0.0,0.771405700563195,0.3408993269368466,0.5084637154910023,0.6736628619941515,0.4083307127133423,0.666667,,0.6572604625974473,1.0,0.5916692872866577,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_02700.jpg,culane_driver_37_30frame_05191358_0443.MP4_02700,0.511,0.779,0.474,0.561,0.194,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1396909069126632,0.2451382318931987,0.3165754106520657,0.2000057177163441,0.181818,,0.4606555496251366,0.0,0.7999942822836559,0.4223565106190918,0.5938827677390922,0.7745792329623838,0.4815460704994425,0.666667,,0.8666437203610219,0.974937343358396,0.5184539295005575,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_03000.jpg,culane_driver_37_30frame_05191358_0443.MP4_03000,0.531,0.71,0.463,0.602,0.004,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1119415472140108,0.20134430176565,0.2447660474003008,0.1710074128773893,0.428571,,0.3339664439759719,0.0,0.8289925871226107,0.4336054352786087,0.6049160035366932,0.801461974602877,0.4857848845465648,1.0,,0.9482409746158892,1.0,0.5142151154534352,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_03600.jpg,culane_driver_37_30frame_05191358_0443.MP4_03600,0.756,0.648,0.602,0.514,0.007,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.506739436037377,0.6726304813127709,0.6250191238716916,0.7280936256163488,0.75,,0.8266011523676461,0.7759156074377375,0.2719063743836512,0.6207997656364436,0.7660412825796189,0.9783471837488458,0.6294481078833244,1.0,,1.0,1.0,0.3705518921166755,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_03900.jpg,culane_driver_37_30frame_05191358_0443.MP4_03900,0.507,0.694,0.612,0.546,0.013,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2428753285151117,0.3908281433267804,0.3648223538119911,0.4208260699420114,0.375,,0.6492300857616292,0.0,0.5791739300579886,0.5126964131804018,0.6778576437587659,0.8826114249843063,0.5502152335550892,1.0,,0.9976133651551312,0.9923664122137404,0.4497847664449109,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_04200.jpg,culane_driver_37_30frame_05191358_0443.MP4_04200,0.54,1.0,0.507,0.573,0.003,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1600010650761529,0.2758636520142316,0.3953549575629975,0.2118381160544313,0.5,,0.333487969707988,,0.7881618839455686,0.3426881067961165,0.5104507965201672,0.7108691547611555,0.3981879715151942,1.0,,0.982009699118736,0.9521739130434784,0.6018120284848057,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_04500.jpg,culane_driver_37_30frame_05191358_0443.MP4_04500,0.512,0.864,0.534,0.603,0.233,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1565006697066835,0.2706451864768498,0.246831236648469,0.2995448784422168,0.4,,0.4085340542356343,0.0,0.7004551215577831,0.476321936716925,0.6452819332566169,0.8585645933014354,0.5168798248646157,0.666667,,0.9948471315699072,0.9805112272277926,0.4831201751353842,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191358_0443.MP4_05100.jpg,culane_driver_37_30frame_05191358_0443.MP4_05100,0.798,0.677,0.416,0.611,0.01,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.3918886727279946,0.5631034728660058,0.7969077991280478,0.4353703989590455,0.4,,0.742620159269709,0.3615819209039548,0.5646296010409545,0.588282731413875,0.740778351081348,0.9804569726470268,0.5952627748494806,1.0,,1.0,0.9605734767025088,0.4047372251505193,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191447_0459.MP4_00000.jpg,culane_driver_37_30frame_05191447_0459.MP4_00000,0.676,0.962,0.464,0.543,0.067,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0998330484556982,0.1815421869635144,0.6706275033377838,0.1049804585449453,0.6,,0.3141773693128058,,0.8950195414550547,0.226608286765708,0.3694876175396198,0.5507660455486543,0.2779902606224005,1.0,,0.5324540969071847,0.8543922984356197,0.7220097393775994,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191447_0459.MP4_00300.jpg,culane_driver_37_30frame_05191447_0459.MP4_00300,0.506,0.91,0.504,0.484,0.004,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1809322531407772,0.3064227480612448,0.4455560053200717,0.2335060763099676,0.5,,0.5098312075766375,,0.7664939236900324,0.1005983319231234,0.1828066225529227,0.9722546728971962,0.1008879595114707,0.25,,0.2435530085959885,0.386117136659436,0.8991120404885292,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_00005.jpg,culane_driver_37_30frame_05191535_0475.MP4_00005,0.536,0.734,0.496,0.591,0.301,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1922277944478251,0.3224682318983421,0.805433444698435,0.2015887685943138,0.5,,0.5344814805072445,,0.7984112314056862,0.2721900109994593,0.427907794662876,0.6404913358192587,0.3212745356922806,0.666667,,0.7519843776922636,0.3583326856817181,0.6787254643077194,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_00905.jpg,culane_driver_37_30frame_05191535_0475.MP4_00905,0.445,0.635,0.288,0.555,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1637934443082519,0.281481984813223,0.3034798534798534,0.2624576298032756,0.5,,0.466733754792504,,0.7375423701967244,0.4769412459403602,0.6458499920038381,0.875223492441892,0.5117369404758133,1.0,,0.9991624790619764,0.9050117354687284,0.4882630595241866,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_01205.jpg,culane_driver_37_30frame_05191535_0475.MP4_01205,0.564,0.567,0.231,0.523,0.003,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3523206751054852,0.5210608424336973,0.6058956916099774,0.4570646595963051,1.0,,0.7714687939934303,0.5516404995247304,0.5429353404036948,0.59714250447448,0.7477635875340533,0.9870944705162212,0.6018411967779056,1.0,,0.9961718417694596,1.0,0.3981588032220943,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_01505.jpg,culane_driver_37_30frame_05191535_0475.MP4_01505,0.424,0.821,0.408,0.67,0.004,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1915673693858845,0.3215384615384615,0.3362120057573448,0.3080921716192101,0.428571,,0.4316211494928126,,0.6919078283807898,0.5690816555647032,0.7253690762956427,0.9415516067116588,0.5899216386065638,1.0,,0.9948163670453292,0.9923469387755104,0.4100783613934363,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_01805.jpg,culane_driver_37_30frame_05191535_0475.MP4_01805,0.568,0.7,0.344,0.543,0.018,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1266069111923576,0.2247579167757131,0.4625659808251642,0.148442631451585,0.666667,,0.4183021332172399,,0.851557368548415,0.1420032906886941,0.2486915613054984,0.8319889828841236,0.1461955958101427,0.333333,,0.4157119476268412,0.3885836794854616,0.8538044041898573,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_02105.jpg,culane_driver_37_30frame_05191535_0475.MP4_02105,0.603,0.501,0.211,0.579,0.01,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1666239042121017,0.2856514487839745,0.5840953380302804,0.1890541228985226,0.8,,0.6839552910036671,0.0651162790697674,0.8109458771014774,0.2103793396184263,0.3476254637405637,0.7267325204506868,0.2284515174304359,0.5,,0.7334467680110939,0.2413603949533735,0.7715484825695641,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_02405.jpg,culane_driver_37_30frame_05191535_0475.MP4_02405,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_02705.jpg,culane_driver_37_30frame_05191535_0475.MP4_02705,0.494,0.736,0.611,0.533,0.07,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0499688638122016,0.0951816106827699,0.2375100905910844,0.0595163175402319,0.3,,0.2522228432505461,,0.940483682459768,0.442844069549994,0.613848826627692,0.7940358136548477,0.500314663310258,0.75,,0.9989717223650384,0.8081383888376851,0.4996853366897419,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_03605.jpg,culane_driver_37_30frame_05191535_0475.MP4_03605,0.428,0.67,0.29,0.652,0.003,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1530206954219218,0.2654257569347917,0.2920989624900239,0.2432163030235906,0.5,,0.4236473852297611,,0.7567836969764093,0.2796872695087771,0.4371181556195965,0.7139450232207858,0.3149850481780928,0.5,,0.7810991049729964,0.3049095607235141,0.6850149518219072,1,0,0,0,1,0,0,0
culane,culane_driver_37_30frame_05191535_0475.MP4_03905.jpg,culane_driver_37_30frame_05191535_0475.MP4_03905,0.43,0.675,0.348,0.606,0.003,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08841887826126,0.1624721511675881,0.3186084142394822,0.1090375456861224,0.571429,,0.268289983397897,,0.8909624543138775,0.3232758620689655,0.488599348534202,0.8038942094247479,0.350952486432606,0.5,,0.7941504370847231,0.392156862745098,0.649047513567394,1,0,0,0,1,0,0,0
